year,month,state,rainfall,soil_moisture,groundwater_level,population,population_consumption_per_month,LPCD,rainfall_z,soil_moisture_z,groundwater_z,LPCD_z,WSI_entropy,WSI_entropy_0_100,WSI_equal,WSI_equal_0_100,WSI_pca,WSI_pca_0_100,entropy_weight_LPCD_s,entropy_weight_rainfall_s,entropy_weight_soil_s,entropy_weight_groundwater_s,WSI_hybrid,WSI_hybrid_0_100
2018,12,Andhra Pradesh,1282.938239617,14.53392466153846,4.62625,53350385.25,223271362279.0,139.5000000048422,-0.4123789824486133,-0.48998217538279304,-0.5590076414937409,0.7604419969840337,0.8779103723320457,91.240382057261,0.7613113648600607,80.1974155395024,0.37207636856654225,97.8462573604288,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.3258705646163709,69.89924686293406
2019,1,Andhra Pradesh,189.91803598,12.790886160545906,6.41,53392860.0,223449119100.0,139.5,-0.8416932512353408,-0.7432589384771755,-0.25421904059152384,0.7604419947507363,0.8914567665094668,92.75844361437001,0.7894749989170915,83.78167080481867,0.37927119004402554,98.51657038495453,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.6433601265334965,76.912595507514
2019,3,Andhra Pradesh,155.811670316,10.724904367741935,3.9766666666666666,53477948.833333336,223805215852.0,139.4999999903387,-0.8550894806804058,-1.0434618202811925,-0.6700016683114369,0.7604419902947985,0.9101349048720275,94.85158836087585,0.8256260132464319,88.3824429634853,0.380064132779697,98.59044571946939,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,2.1141478071315603,87.31230163224394
2019,4,Andhra Pradesh,693.975580092,8.162663681538461,6.126060606060606,53520493.25,216757997670.0,135.0000000046711,-0.6437105467466095,-1.4157748970725568,-0.30273564360192967,-1.3150246890437363,0.27962758690856343,24.194488889224843,0.5640261419064556,55.089838949469716,-0.6181001991005257,5.595427792992169,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.2497890572774919,35.09290486289945
2019,5,Andhra Pradesh,1415.772273266,12.198692872704711,8.275454545454545,53563037.66666666,224161312635.0,139.50000000000003,-0.36020469890266044,-0.8293091312785554,0.06453038110757756,0.7604419947507494,0.8721692829456141,90.59701327739819,0.7467673985284285,78.3464723055016,0.3748526883676,98.10491608166626,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.1740032347486173,66.54449552669327
2019,6,Andhra Pradesh,2194.451444121,20.125926545384612,3.75,53605582.083333336,217102607430.0,134.9999999953363,-0.05435666632037126,0.32257826751719554,-0.7087321048661686,-1.3150246933490835,0.21981186300471456,17.491306493984236,0.451104168536438,40.71878240180273,-0.635597052577556,3.9653152446020585,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.7962229654641009,23.02217256482969
2019,7,Andhra Pradesh,5132.744917256,27.137016789330023,5.276818181818182,53648126.5,224517409418.0,139.50000000963067,1.0997403116698943,1.341343051965685,-0.4478453340359341,0.760441999192543,0.7756656038131067,79.78243609236225,0.5572371571101518,54.22583629792875,0.34446376701172254,95.27370062345327,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.28845746430305125,34.2387192375101
2019,8,Andhra Pradesh,6562.682193618,30.229131468734497,6.803636363636364,53690670.91666666,224695457794.0,139.50000000481154,1.6613881880490533,1.7906508536408787,-0.1869585632056998,0.7604419969698896,0.7395028594659477,75.72989847430854,0.483455818552126,44.836027061195374,0.3360146012129581,94.48652530589828,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.6587782321722923,26.05832855092278
2019,9,Andhra Pradesh,8142.582701999,31.637628932564105,13.05,53733215.333333336,217619522100.0,135.0,2.2819383199262377,1.9953162573380827,0.8803549243647321,-1.3150246911981205,0.0637285135937508,0.0,0.13115237885522896,0.0,-0.6684319051062123,0.9062220652616912,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.6769206805099366,3.567548328352774
2019,10,Andhra Pradesh,7739.376349159,32.601895112655086,5.7,53775759.75,225051554546.0,139.4999999951961,2.1235677427276887,2.1354314737924276,-0.37553643744678616,0.760441992535109,0.719630021075696,73.50287100148002,0.4428235676119253,39.664948674110974,0.32821336400682366,93.7597149294279,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.829318930475879,22.29108225762454
2019,11,Andhra Pradesh,487.140671543,23.474278643589745,4.178181818181819,53818304.16666666,217964131860.0,134.9999999907095,-0.7249507445286936,0.8091193167543532,-0.6355688604118426,-1.3150246954830314,0.22414574792149067,17.976978474211887,0.46710029881646054,42.75453581575333,-0.6301964649572732,4.468466606077455,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.7299395658636234,24.486373743410496
2019,12,Andhra Pradesh,723.943381703,17.11251329503722,4.678181818181819,53860848.583333336,225407651329.0,139.5000000047963,-0.6319398541345589,-0.11529361740049127,-0.5501340738940522,0.7604419969628634,0.8733309985185715,90.72719963758405,0.7558382073509662,79.50087213249203,0.37262283063514756,97.89716906729208,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.2678526962211252,68.61763137858809
2020,1,Andhra Pradesh,275.674793667,17.562519298759305,5.178181818181819,53903393.0,225585699705.0,139.5,-0.8080098850931519,-0.04990431938391524,-0.4646992873762618,0.7604419947507363,0.8748017278709642,90.89201528236282,0.7602611015183006,80.0637533883379,0.37454570753161653,98.07631589286609,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.3146531254428568,69.65145348242679
2020,3,Andhra Pradesh,532.411738808,16.765909625310172,5.305844155844156,53717327.5,224807015572.0,139.49999999038175,-0.7071692661302185,-0.16565776913615987,-0.4428856782471742,0.760441990314658,0.8746591118369397,90.87603317554942,0.7585856264369901,79.85052343477679,0.37404809815542883,98.02995559789163,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.2968414716268193,69.2579938127793
2020,4,Andhra Pradesh,2397.700348914,21.78841460974359,5.369675324675325,53624294.75,217178393730.0,134.99999999533793,0.025475028146539992,0.564150438977616,-0.4319788736826302,-1.3150246933483363,0.204001774857112,15.71956659648561,0.4200516140139329,36.76686760900899,-0.6371897743640194,3.8169276631653988,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.916327003042915,20.369072777625263
2020,5,Andhra Pradesh,1856.050242147,23.73367243126551,5.433506493506494,53531262.0,224028331470.0,139.5,-0.18727320720278126,0.8468112087417639,-0.4210720691180863,0.7604419947507363,0.8286082000682125,85.71538910227677,0.6689008070245985,68.43675184738622,0.36240826247907965,96.94551820335523,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.46817990944757576,50.9528488850783
2020,6,Andhra Pradesh,6069.320073141,30.69468510410256,5.497337662337663,53438229.25,216424828470.0,135.0000000046783,1.4676064104617144,1.8582993408921362,-0.4101652645535424,-1.3150246890404198,0.12171817131264448,6.498546324577783,0.2533106692254699,15.546519833872988,-0.6612413414941735,1.5761384013257496,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.4152587808158994,9.347663172054023
2020,7,Andhra Pradesh,8004.725486797,33.08619546674938,5.561168831168831,53345196.5,223249647368.0,139.50000000968535,2.2277910412716553,2.205804001984213,-0.3992584599889986,0.7604419992177638,0.7149390978870802,72.9771879254731,0.4331769506862765,38.437268416718396,0.32654070040764505,93.60387948588166,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.8668766905875752,21.4614308373313
2020,8,Andhra Pradesh,5666.064544604,33.68663717568238,5.625,53252163.75,222860305286.0,139.49999999514887,1.3092165181321824,2.29305275316143,-0.3883516554244547,0.7604419925133227,0.7399529562784156,75.78033807166823,0.4899318891697527,45.66020657449203,0.33690642509165647,94.56961300492534,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.6296025264134408,26.70282027910097
2020,9,Andhra Pradesh,5577.266585046,32.60409207871795,4.903333333333333,53159131.0,215294480550.0,135.0,1.274338634859261,2.13575070968579,-0.5116625306317988,-1.3150246911981205,0.12170919288376532,6.497540166957815,0.25635267486616986,15.933661802580634,-0.6607394250517298,1.6228999686066818,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.4078478261521834,9.511371259122987
2020,10,Andhra Pradesh,3708.30715896,27.98459892630273,4.181666666666667,53066098.25,222081621184.0,139.50000000486816,0.5402525248932223,1.4645031886963562,-0.6349734058391429,0.7604419969960018,0.7932370058005687,81.75155566117971,0.5971102348811542,59.30029823191355,0.34991852557155934,95.78189887684218,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.04870083122842368,39.53494645030239
2020,11,Andhra Pradesh,3343.064504034,24.48906269589743,3.4600000000000004,52973065.5,214540915260.0,134.99999999056124,0.3967932523129742,0.956575164609655,-0.7582842810464868,-1.3150246955514184,0.18860452897921687,13.99409140755696,0.3894236489780768,32.86898835367601,-0.6445195894943306,3.1340378146000067,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.0248452960932855,17.971902241116076
2020,12,Andhra Pradesh,665.669519875,23.90123864615385,3.8104545454545455,52880032.75,221302937051.0,139.49999999511473,-0.6548285439289657,0.8711598553647323,-0.6984022624962902,0.7604419924975794,0.8483500162834897,87.92773372117735,0.7120120140939445,73.92331549963154,0.36710333065215917,97.38293911189353,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.8383010524365022,59.12882985540495
2021,1,Andhra Pradesh,619.990275666,19.05363429134809,4.16090909090909,52787000.0,220913595000.0,139.5,-0.6727703452433996,0.1667660401688624,-0.6385202439460936,0.7604419947507363,0.8682704994514815,90.1601004528918,0.7477562868300438,78.47232353956811,0.37133602600296234,97.77728257564344,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.1840997701386302,66.76752812771775
2021,3,Andhra Pradesh,27.894882319,13.956522741481482,4.214155844155844,52817833.333333336,221042632500.0,139.5,-0.9053323784070402,-0.573883069845673,-0.62942199395329,0.7604419947507363,0.8969129284180257,93.36988231416447,0.8022431462762065,85.40661378297165,0.3781718484910499,98.414149086015,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.7998174516306749,80.36873989940845
2021,4,Andhra Pradesh,1090.274674268,18.499610677057355,4.2407792207792205,52833250.0,213974662500.0,135.0,-0.48805298866041386,0.08626219150143281,-0.6248728689568881,-1.3150246911981205,0.2380050905048327,19.530110245443176,0.4889422727547998,45.53426267681335,-0.6289839448064617,4.581432306773784,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.6340986914390964,26.603499933896295
2021,5,Andhra Pradesh,1936.732813515,22.48387776403941,4.267402597402597,52848666.66666666,221171670000.0,139.50000000000003,-0.1555828697182333,0.665206529517871,-0.6203237439604863,0.7604419947507494,0.8375155591813542,86.71358236816913,0.6856572825065332,70.5692708736116,0.3625470162044826,96.95844533846626,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.6063456866252103,54.00493274019741
2021,6,Andhra Pradesh,2586.843734413,23.97088661190476,4.294025974025974,52864083.333333336,214099537500.0,135.0,0.09976638522406851,0.881280234984261,-0.6157746189640845,-1.3150246911981205,0.1965861263288529,14.888540213793622,0.4067942654443972,35.079666258562916,-0.640258630515115,3.531014488681054,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.9644372944917942,19.306315799770925
2021,7,Andhra Pradesh,5915.413245473,27.6771275909375,4.320649350649351,52879500.0,221300707500.0,139.5,1.4071551974267573,1.4198252630387944,-0.6112254939676826,0.7604419947507363,0.7677490532891412,78.89527668610683,0.539968737379301,52.02816449823634,0.34001190892661426,94.85893863566422,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.38308038705558856,32.14849761565431
2021,8,Andhra Pradesh,4181.819276684,25.17246662695214,4.347272727272728,52894916.66666666,221365226250.0,139.50000000000003,0.7262376584762119,1.0558789582120045,-0.6066763689712807,0.7604419947507494,0.7989891220872473,82.39616015832198,0.6049142302714423,60.29347658068425,0.3500450636932788,95.79368793253356,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.0019492601358891562,40.65380764206176
2021,9,Andhra Pradesh,6509.712658397,26.90749445618729,2.923636363636364,52910333.333333336,214286850000.0,135.0,1.640582920949957,1.3079917097187073,-0.8499325065837529,-1.3150246911981205,0.14265661166314492,8.844989292765932,0.29127283997905395,20.377789482201674,-0.6613262627781722,1.5682266215961276,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.3190115399171218,11.473766003359698
2021,10,Andhra Pradesh,3086.187932836,26.21741678451613,1.5,52925750.0,221494263750.0,139.5,0.29589779130927607,1.207718170800862,-1.093188644196225,0.7604419947507363,0.8185971844482428,84.59351580069928,0.648494684980598,65.83975920670684,0.35308914692028903,96.07729311178521,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.30921893339302264,47.441398810243065
2021,11,Andhra Pradesh,7092.902365717,25.170230382852125,3.478181818181818,52941166.66666666,214411725000.0,135.00000000000003,1.869646996736411,1.055554014920839,-0.7551775615367491,-1.3150246911981074,0.14099773190509807,8.659088782595143,0.28480755593729185,19.55498272645681,-0.6624038771594652,1.4678295571995181,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.3360024888151898,11.098435716263529
2021,12,Andhra Pradesh,583.328094055,24.12304398118812,3.5913636363636363,52956583.333333336,221623301250.0,139.5,-0.6871704429159583,0.9033898590408155,-0.735838232588631,0.7604419947507363,0.8492305924962358,88.02641451247622,0.7142248166864812,74.20492863689017,0.3672154479132943,97.39338463311296,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.8586265433986495,59.57782022103786
2022,1,Andhra Pradesh,437.273638167,19.30238684153846,3.704545454545455,52972000.0,221687820000.0,139.5,-0.7445374172170337,0.2029116793431053,-0.716498903640513,0.7604419947507363,0.871150259007102,90.48281749610256,0.7543038216183047,79.30559796687189,0.3717918545186847,97.81975031330659,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.2517791674373346,68.26256691401574
2022,3,Andhra Pradesh,101.7925451755,15.68302348808933,3.2,53002666.66666666,221816160000.0,139.50000000000003,-0.8763070035889707,-0.3230093683572295,-0.8027103700357379,0.7604419947507494,0.8925806830999852,92.88439407374072,0.795057071843835,84.49207537258663,0.376026308172863,98.21425759121881,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.7106517697907357,78.39906880187982
2022,4,Andhra Pradesh,274.0911149718,16.186440178205128,4.248636363636363,53018000.0,214722900000.0,135.0,-0.8086319192136197,-0.2498590910181967,-0.6235303223116087,-1.3150246911981205,0.2575817521146755,21.723946997659375,0.5282863754704187,50.54140440547095,-0.6233557939232514,5.105784836272774,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.4441822253076649,30.79875719616171
2022,5,Andhra Pradesh,2943.668985354,23.27857939179487,5.297272727272727,53033333.333333336,221944500000.0,139.5,0.23991948686175013,0.7806827257058059,-0.44435027458747917,0.7604419947507363,0.8181405812130588,84.54234706833358,0.6447071516126227,65.35773737709366,0.3576836404078627,96.5053438751652,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.2808051074475514,46.813737017273574
2022,6,Andhra Pradesh,2985.4824111098,25.051851840718207,4.764242424242424,53048666.66666666,214847100000.0,135.00000000000003,0.2563428798091883,1.0383527115907991,-0.5354289348812933,-1.3150246911981074,0.18539530679062058,13.634453501784996,0.3841855511453227,32.20235990298416,-0.6427704942522325,3.296994091636709,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.042504669444212,17.58180644896786
2022,7,Andhra Pradesh,4544.45601416,26.580769552739948,4.231212121212121,53064000.0,222072840000.0,139.5,0.8686733840617726,1.2605160940508118,-0.6265075951751072,0.7604419947507363,0.7890997513000018,81.28791884927037,0.5853983888909631,57.80978583667682,0.3471932235301829,95.52799327823651,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.12236006182246147,37.90781306699343
2022,8,Andhra Pradesh,4509.3157781395,26.7232993567335,3.698181818181818,53079333.333333336,222137010000.0,139.5,0.8548710731054564,1.2812267595808082,-0.7175862554689215,0.7604419947507363,0.7909750079815057,81.49806739807369,0.5894680191469868,58.32770883068766,0.3470192287121101,95.51178287008126,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.0970804324545477,38.46624041588756
2022,9,Andhra Pradesh,4769.4776836423,26.42315267285077,3.51,53094666.66666666,215033400000.0,135.00000000000003,0.9570569410843337,1.2376131615426456,-0.749740802394708,-1.3150246911981074,0.16316340685723582,11.143060427854039,0.336390396495484,26.1196919360808,-0.6526435751886658,2.377158239614554,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.1928168692095178,14.26140795736954
2022,10,Andhra Pradesh,4622.0535647336,27.490271155038464,3.321818181818182,53110000.0,222265350000.0,139.5,0.8991519933073249,1.392673600455948,-0.7818953493204944,0.7604419947507363,0.7878120101369107,81.14360957186474,0.5835716594377892,57.577306439749975,0.34572740206145025,95.39142849685925,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.13359952482097961,37.65953317989893
2022,11,Andhra Pradesh,1293.4371536957,21.639544600227584,3.1336363636363638,53125333.333333336,215157600000.0,135.0,-0.4082552401739931,0.5425184933203209,-0.814049896246281,-1.3150246911981205,0.2264491600611085,18.235107786967326,0.4681928784602229,42.89358336668382,-0.6328961714169646,4.216945646455191,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.725295186109668,24.5889681539342
2022,12,Andhra Pradesh,1478.8699350082,22.0088508017067,3.7177272727272728,53140666.66666666,222393690000.0,139.50000000000003,-0.3354213267171622,0.5961814957428427,-0.7142465319959531,0.7604419947507494,0.8471273154373219,87.79071311435743,0.7057997279488362,73.13270661442279,0.36481530861437883,97.169773159531,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.7819574806531958,57.88419960548074
2023,1,Andhra Pradesh,23.7647441972,18.174267930160767,4.301818181818182,53156000.0,222457860000.0,139.5,-0.9069546057198096,0.038987413702043984,-0.6144431677456254,0.7604419947507363,0.8785806594427875,91.31549703484957,0.7691835390628039,81.19927068996107,0.3748560524386231,98.10522949884127,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.4112752021347743,71.78583644138732
2023,3,Andhra Pradesh,1546.6496536316,18.70071398395564,7.164444444444445,53186666.66666666,222586200000.0,139.50000000000003,-0.3087989456828963,0.11548403289493608,-0.12530744049023562,0.7604419947507494,0.8471071144198973,87.78844930986709,0.7020771092804197,72.65894617796714,0.36858571633525816,97.52104711552664,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.7486954514027065,57.149440937034214
2023,4,Andhra Pradesh,816.6808094308,20.479566876063338,7.602222222222222,53202000.0,215468100000.0,135.0,-0.5955146345076537,0.3739648996558033,-0.05050453851688155,-1.3150246911981205,0.2197578757452147,17.485256471952766,0.45421826460357145,41.11509898519255,-0.6278970150994757,4.68269724317517,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.7835656606306082,23.301772596912578
2023,5,Andhra Pradesh,2278.6698382078,24.00044488479131,6.876363636363636,53217333.333333336,222714540000.0,139.5,-0.021277535527126867,0.885575277047361,-0.17453168516674858,0.7604419947507363,0.8168434325212338,84.3969835467113,0.6441943509588288,65.29247561294433,0.36084253031225244,96.7996451378973,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.27698388636717286,46.72932619279517
2023,6,Andhra Pradesh,1926.9646527939,23.125752727976156,9.284444444444444,53232666.66666666,215592300000.0,135.00000000000003,-0.1594195881644396,0.758475848058252,0.23693605434519532,-1.3150246911981074,0.18870387666662727,14.005224695358137,0.3910933736307829,33.08148647682202,-0.6344460431745019,4.0725502325212695,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.0191630660709934,18.097422777868196
2023,7,Andhra Pradesh,5273.310952886,26.41112546083052,9.118888888888888,53248000.0,222842880000.0,139.5,1.1549515553431031,1.2358655160788168,0.208647647253749,0.7604419947507363,0.762200690141073,78.27350555722576,0.5285653089915483,50.57690298281212,0.3459984192659369,95.41667809653403,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.4427497580782498,30.83040041630778
2023,8,Andhra Pradesh,2197.3007116051,22.84319169762804,6.891818181818182,53263333.333333336,222907050000.0,139.5,-0.05323753679061151,0.7174175793496538,-0.17189097358347138,0.7604419947507363,0.8227019722306914,85.05351426604825,0.6551342675065052,66.68474812325769,0.36215047954407065,96.92150158815808,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.3598443763923423,48.55971551929196
2023,9,Andhra Pradesh,4182.9765476528,26.09989443276436,9.238888888888887,53278666.66666666,215778600000.0,135.00000000000003,0.7266922090308175,1.1906412784511071,0.22915199601801856,-1.3150246911981074,0.1493122930960205,9.590850810397933,0.3088597825108643,22.61599820351971,-0.6472791848639919,2.8769372424045745,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-1.271456698697465,12.524253078264394
2023,10,Andhra Pradesh,364.4342591009,19.630649053137123,9.272222222222222,53294000.0,223035390000.0,139.5,-0.7731471214645751,0.2506106775881634,0.2348476484525382,0.7604419947507363,0.8490248232086008,88.00335520672289,0.7094462945092421,73.59678825133066,0.37419182449997335,98.04334601223577,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.8149029679911045,58.61196585886912
2023,11,Andhra Pradesh,1372.036308072,20.114248718594872,10.457,53309333.333333336,215902800000.0,135.0,-0.3773832230090452,0.3208813903870588,0.43729012148347135,-1.3150246911981205,0.2036427826124538,15.67933653092143,0.41964237241287405,36.714785325862884,-0.6289818303076646,4.581629306252986,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,-0.917839219129913,20.33566790415472
2023,12,Andhra Pradesh,2764.5426175975,23.13316885310745,10.703,53324666.66666666,223163730000.0,139.50000000000003,0.16956259378885327,0.7595534674951647,0.479324036450224,0.7604419947507494,0.7999340361861463,82.50205090308562,0.6075962761790766,60.63480814133412,0.36088630906383456,96.80372383081203,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.019652311793954148,41.044868288595474
2024,1,Andhra Pradesh,25.2004041127,17.810077587428914,11.458,53340000.0,223227900000.0,139.5,-0.9063907101167836,-0.013932215499968334,0.6083305640920875,0.7604419947507363,0.8523740876230792,88.37868678836898,0.7150645970004158,74.3118035879648,0.37812939289081937,98.41019366587183,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,0.8663758639451935,59.749002814957905
2024,3,Andhra Pradesh,63.6140717594,15.029825512062034,8.39,53370666.66666666,223356240000.0,139.50000000000003,-0.8913026672953572,-0.41792400675092384,0.08410271401892601,0.7604419947507494,0.8757054095636362,90.99328536350332,0.7598407059150862,80.01025158699773,0.3788927344086912,98.48131117214938,0.6267293715652281,0.11242516423050601,0.13890027729270277,0.12194518691156316,1.3101743840734863,69.55251802602113
